cliente_id,edad,genero,region,zona,tipo_cliente,es_digital,uso_app,uso_whatsapp,interaccion_digital_score,canal_whatsapp,canal_sms,canal_llamada,canal_campo,score_riesgo,prob_default,num_atrasos_previos,dias_mora_promedio,ratio_pago,ultimo_pago_dias
261,38,M,Centro,urbano,nuevo,1,0.19,1,3,1,1,1,1,660,0.381,2,46,0.59,46
262,60,M,Centro,urbano,recurrente,0,0.01,1,29,1,1,1,1,492,0.203,1,27,0.15,14
263,21,M,Lima,rural,recurrente,0,0.64,1,7,1,1,1,0,552,0.057,1,42,0.44,70
264,31,F,Centro,urbano,nuevo,1,0.75,0,67,0,1,1,0,409,0.667,1,38,0.7,59
265,48,F,Lima,urbano,recurrente,0,0.51,1,17,1,1,1,0,362,0.01,2,32,0.2,78
266,45,F,Lima,rural,recurrente,0,0.72,1,35,1,1,1,1,692,0.134,0,38,0.63,64
267,43,M,Sur,urbano,recurrente,1,0.26,1,3,1,1,1,0,582,0.664,3,20,0.56,7
268,51,F,Norte,rural,recurrente,0,0.66,1,56,1,1,1,1,604,0.198,3,25,0.21,73
269,50,F,Norte,urbano,nuevo,1,0.13,1,89,1,1,1,1,357,0.039,2,44,0.62,5
270,62,F,Lima,urbano,recurrente,1,0.73,1,28,1,1,1,1,599,0.853,0,24,0.75,34
271,55,M,Sur,rural,recurrente,1,0.85,1,36,1,1,1,1,612,0.391,2,56,0.44,70
272,27,M,Norte,urbano,recurrente,1,0.46,1,55,1,1,1,1,707,0.118,3,27,0.24,45
273,36,F,Lima,urbano,nuevo,0,0.76,1,2,1,1,1,1,786,0.649,3,2,1.0,45
274,46,M,Lima,urbano,nuevo,1,0.73,1,94,1,0,1,0,304,0.871,3,41,0.99,9
275,68,F,Norte,urbano,recurrente,1,0.11,1,7,1,1,1,0,807,0.45,4,55,0.67,49
276,69,F,Norte,rural,recurrente,1,0.12,0,74,0,1,1,1,346,0.91,2,0,0.29,24
277,22,M,Norte,rural,nuevo,1,0.57,1,74,1,1,1,0,557,0.787,6,59,0.5,22
278,21,M,Sur,urbano,recurrente,1,0.39,1,48,1,0,1,0,783,0.923,1,51,0.85,15
279,68,M,Lima,urbano,recurrente,1,0.62,0,62,1,1,1,0,747,0.458,1,4,0.34,14
280,32,M,Centro,urbano,nuevo,0,0.23,0,9,0,1,1,0,783,0.433,0,54,0.21,32
281,25,M,Norte,rural,recurrente,0,0.38,0,33,0,0,1,0,827,0.743,1,43,0.1,37
282,57,M,Sur,urbano,recurrente,0,0.37,1,19,1,1,1,0,574,0.95,1,47,0.12,26
283,52,F,Sur,urbano,nuevo,1,0.17,1,66,1,0,1,1,305,0.488,2,1,0.45,68
284,29,F,Norte,rural,recurrente,1,0.45,1,99,1,1,1,1,486,0.875,1,6,0.94,77
285,61,M,Norte,urbano,nuevo,0,0.32,1,10,1,1,1,1,410,0.758,3,5,0.32,27
286,55,M,Norte,urbano,recurrente,1,0.02,0,75,0,1,1,1,794,0.136,2,19,0.48,59
287,39,F,Norte,urbano,nuevo,1,0.85,0,90,0,0,1,1,688,0.29,0,34,0.49,88
288,68,F,Sur,rural,nuevo,0,0.83,1,50,1,1,1,0,371,0.516,4,42,0.76,39
289,36,M,Norte,urbano,recurrente,0,0.26,1,57,1,0,1,0,747,0.177,2,9,0.55,58
290,23,M,Lima,urbano,recurrente,1,0.35,0,72,0,1,1,0,317,0.263,3,42,0.09,21
291,40,F,Lima,urbano,recurrente,1,0.97,1,98,1,1,1,1,410,0.744,1,10,0.15,64
292,44,F,Norte,urbano,recurrente,1,0.7,1,41,1,0,1,0,653,0.841,3,21,0.62,4
293,53,F,Norte,urbano,recurrente,1,0.8,1,92,1,1,1,0,718,0.012,2,58,0.0,70
294,44,F,Sur,urbano,nuevo,1,0.28,1,2,1,1,1,0,427,0.551,1,19,0.48,77
295,31,F,Lima,urbano,recurrente,1,0.83,1,64,1,1,1,0,342,0.528,2,38,0.24,22
296,69,M,Lima,urbano,recurrente,1,0.82,1,78,1,1,1,1,832,0.106,2,16,0.24,18
297,28,F,Sur,rural,nuevo,1,0.93,0,50,0,1,1,0,555,0.584,1,8,0.91,26
298,56,M,Norte,rural,nuevo,1,0.93,1,50,1,1,1,0,646,0.217,2,56,0.04,40
299,58,F,Centro,rural,nuevo,1,0.29,1,66,1,1,1,1,624,0.582,2,8,0.43,49
300,60,M,Sur,rural,recurrente,0,0.83,1,89,1,0,1,0,640,0.859,4,3,0.28,23
301,40,F,Sur,rural,recurrente,0,0.41,1,61,1,1,1,0,423,0.818,4,8,0.2,60
302,55,M,Centro,urbano,recurrente,0,0.4,1,44,1,1,1,0,743,0.446,0,4,0.29,8
303,68,F,Lima,rural,recurrente,1,0.87,1,100,1,1,1,0,632,0.503,3,30,0.01,47
304,45,M,Sur,urbano,nuevo,0,0.88,0,49,1,0,1,0,795,0.278,4,31,0.64,35
305,55,F,Lima,urbano,recurrente,0,0.51,1,66,1,0,1,0,550,0.371,0,9,0.43,11
306,45,M,Lima,rural,recurrente,0,0.16,1,60,1,1,1,1,761,0.418,1,43,0.41,5
307,49,M,Sur,urbano,recurrente,0,0.1,0,16,0,1,1,0,736,0.368,2,41,0.92,23
308,38,M,Sur,urbano,recurrente,1,0.92,1,89,1,1,1,1,624,0.843,3,48,0.58,16
309,66,M,Norte,rural,recurrente,1,0.86,0,84,1,1,1,0,384,0.901,0,33,0.28,14
310,38,F,Lima,urbano,recurrente,1,0.45,1,21,1,1,1,1,653,0.468,1,50,0.09,3
311,22,F,Sur,urbano,recurrente,1,0.39,1,84,1,0,1,0,509,0.853,4,24,0.71,53
312,55,M,Lima,urbano,recurrente,1,0.08,1,2,1,1,1,0,404,0.127,1,33,0.91,2
313,36,F,Sur,urbano,nuevo,0,0.33,0,2,0,1,1,0,429,0.56,2,52,0.15,77
314,61,M,Sur,rural,recurrente,1,0.11,1,16,1,1,1,1,549,0.343,0,14,0.79,35
315,56,F,Norte,rural,nuevo,1,0.88,1,64,1,1,1,0,349,0.33,0,19,0.03,47
316,53,F,Norte,urbano,recurrente,1,0.92,0,79,1,1,1,0,682,0.968,3,23,0.26,71
317,24,M,Norte,urbano,recurrente,1,0.03,1,88,1,1,1,1,385,0.245,2,24,0.43,55
318,53,F,Sur,rural,nuevo,1,0.8,1,67,1,0,1,0,473,0.319,1,18,0.99,30
319,34,M,Norte,rural,nuevo,1,0.88,0,58,1,1,1,0,708,0.794,0,53,0.68,86
320,41,F,Lima,urbano,recurrente,0,0.46,1,77,1,1,1,0,443,0.363,0,29,0.97,53
321,68,F,Lima,urbano,recurrente,1,0.3,1,15,1,0,1,0,760,0.843,2,43,0.12,81
322,40,F,Sur,urbano,recurrente,0,0.79,1,81,1,0,1,0,649,0.158,1,47,0.34,77
323,28,M,Norte,urbano,nuevo,0,0.35,1,7,1,1,1,0,791,0.375,1,30,0.63,75
324,27,F,Centro,urbano,recurrente,1,0.31,0,65,1,1,1,0,664,0.16,0,43,0.06,13
325,23,M,Sur,urbano,recurrente,1,0.62,1,56,1,0,1,0,346,0.122,1,24,0.81,53
326,37,M,Centro,urbano,recurrente,1,0.33,1,90,1,0,1,0,505,0.375,2,11,0.66,0
327,53,F,Sur,urbano,recurrente,1,0.49,0,65,1,1,1,0,641,0.212,2,24,0.72,3
328,68,M,Centro,urbano,recurrente,1,0.8,1,67,1,1,1,0,650,0.456,2,59,0.53,51
329,32,F,Lima,rural,recurrente,0,0.07,1,16,1,1,1,1,456,0.903,1,55,0.23,16
330,42,M,Centro,urbano,recurrente,1,0.87,0,14,1,1,1,0,324,0.587,0,5,0.26,83
331,42,F,Norte,urbano,recurrente,1,0.28,0,32,1,1,1,0,542,0.892,0,9,0.29,16
332,66,M,Centro,urbano,recurrente,1,0.99,1,35,1,1,1,1,812,0.586,1,31,0.32,20
333,50,M,Centro,rural,nuevo,1,0.08,1,36,1,0,1,1,368,0.82,1,23,0.54,3
334,58,M,Lima,rural,recurrente,0,0.55,1,61,1,1,1,0,360,0.397,1,36,0.57,48
335,58,M,Norte,urbano,recurrente,1,0.16,0,35,0,1,1,0,641,0.889,1,40,0.97,27
336,65,F,Norte,urbano,recurrente,0,0.17,1,38,1,1,1,0,712,0.755,3,27,0.73,10
337,28,F,Centro,urbano,nuevo,1,0.33,1,98,1,0,1,0,731,0.308,1,15,0.52,5
338,47,M,Sur,urbano,recurrente,1,0.86,1,56,1,1,1,1,360,0.457,0,32,0.46,48
339,47,M,Norte,rural,nuevo,1,0.98,1,14,1,0,1,1,482,0.079,3,41,0.85,58
340,54,M,Norte,urbano,nuevo,1,0.39,1,96,1,1,1,0,783,0.507,4,56,0.85,54
341,41,M,Sur,rural,nuevo,0,0.38,1,45,1,1,1,1,461,0.729,1,27,0.03,11
342,50,F,Lima,urbano,recurrente,1,0.6,0,14,0,1,1,1,834,0.334,4,14,0.99,64
343,53,F,Lima,urbano,recurrente,1,0.48,0,46,0,1,1,0,828,0.318,1,9,0.68,9
344,48,F,Lima,rural,recurrente,1,0.25,1,19,1,1,1,0,824,0.289,0,21,0.73,11
345,67,M,Norte,urbano,nuevo,0,0.23,0,86,1,1,1,0,829,0.267,4,57,0.77,4
346,53,F,Norte,urbano,recurrente,1,0.92,1,62,1,1,1,0,398,0.478,3,40,0.65,87
347,25,F,Sur,rural,recurrente,0,0.15,1,87,1,1,1,1,320,0.51,2,12,0.05,7
348,68,M,Sur,rural,recurrente,1,0.17,1,85,1,1,1,0,661,0.27,3,33,0.92,11
349,39,F,Sur,urbano,recurrente,1,0.76,1,65,1,0,1,1,841,0.663,1,16,0.83,72
350,24,M,Centro,urbano,nuevo,1,0.98,1,0,1,1,1,1,571,0.092,3,21,0.47,19
351,55,M,Lima,urbano,nuevo,1,0.08,1,45,1,1,1,1,527,0.081,1,18,0.44,32
352,69,M,Norte,urbano,recurrente,1,0.81,0,3,1,1,1,0,554,0.786,2,19,0.9,29
353,37,M,Sur,rural,recurrente,1,0.53,1,77,1,1,1,0,736,0.086,2,6,0.6,23
354,64,M,Norte,rural,nuevo,1,0.07,1,99,1,1,1,0,715,0.324,1,22,0.62,15
355,48,M,Centro,rural,recurrente,1,0.92,1,79,1,1,1,0,368,0.754,3,34,0.35,2
356,50,M,Sur,rural,recurrente,1,0.08,1,33,1,1,1,0,796,0.45,3,33,0.53,8
357,49,F,Sur,urbano,recurrente,1,0.62,1,90,1,1,1,0,586,0.052,0,42,0.98,18
358,66,F,Centro,urbano,recurrente,1,0.62,1,16,1,0,1,0,621,0.923,0,16,0.09,5
359,26,M,Lima,urbano,recurrente,1,0.66,1,92,1,1,1,0,759,0.297,4,48,0.43,10
360,55,F,Lima,urbano,recurrente,0,0.8,0,52,1,0,1,0,828,0.175,1,52,0.71,31
361,61,F,Norte,urbano,nuevo,1,0.75,1,67,1,1,1,0,684,0.581,5,20,0.48,29
362,57,F,Norte,urbano,nuevo,1,0.11,1,95,1,1,1,0,467,0.354,5,49,0.67,17
363,44,M,Sur,urbano,recurrente,1,0.71,1,90,1,0,1,0,814,0.456,2,47,0.27,71
364,49,F,Lima,urbano,nuevo,0,0.02,1,60,1,1,1,0,424,0.364,1,24,0.23,33
365,69,M,Norte,urbano,recurrente,0,0.84,1,54,1,1,1,1,590,0.944,2,30,0.27,61
366,66,M,Lima,urbano,recurrente,1,0.35,1,59,1,1,1,0,732,0.605,2,30,0.68,81
367,51,M,Norte,urbano,nuevo,1,0.76,1,17,1,0,1,1,613,0.534,3,38,0.26,7
368,55,M,Centro,urbano,recurrente,0,0.41,1,47,1,1,1,0,397,0.172,2,45,0.14,45
369,53,M,Centro,urbano,recurrente,1,0.01,1,24,1,0,1,0,568,0.381,4,20,0.21,39
370,41,M,Norte,urbano,nuevo,1,0.55,1,93,1,1,1,0,302,0.081,2,7,0.81,74
371,52,M,Centro,urbano,nuevo,1,0.39,1,71,1,1,1,1,440,0.87,1,31,0.16,4
372,43,F,Lima,urbano,recurrente,0,0.36,1,83,1,0,1,1,362,0.916,1,38,0.55,14
373,53,F,Norte,urbano,recurrente,1,0.39,1,53,1,1,1,0,412,0.599,1,30,0.38,84
374,23,M,Centro,urbano,nuevo,1,0.73,1,9,1,1,1,0,444,0.997,0,54,0.2,83
375,38,F,Norte,urbano,recurrente,1,0.38,0,61,0,1,1,0,581,0.658,2,33,0.68,89
376,45,F,Lima,urbano,recurrente,0,0.8,0,22,1,1,1,1,665,0.798,1,52,0.75,89
377,62,M,Lima,urbano,nuevo,1,0.15,1,78,1,1,1,0,703,0.387,2,55,0.3,62
378,51,F,Norte,urbano,nuevo,0,0.13,1,13,1,1,1,0,795,0.357,3,21,0.05,35
379,23,M,Norte,urbano,nuevo,0,0.05,0,0,1,1,1,1,585,0.568,3,8,0.72,64
380,60,F,Lima,urbano,recurrente,1,0.42,1,77,1,1,1,0,670,0.234,0,0,0.79,89
381,66,M,Norte,rural,recurrente,1,0.67,1,67,1,0,1,1,431,0.261,2,49,0.77,4
382,44,M,Norte,urbano,nuevo,1,0.87,0,60,0,1,1,0,601,0.397,2,45,0.2,4
383,52,F,Norte,urbano,recurrente,1,0.99,1,11,1,1,1,0,525,0.442,4,51,0.27,59
384,67,M,Sur,urbano,recurrente,0,0.81,1,6,1,0,1,1,316,0.926,0,37,0.2,15
385,42,F,Lima,urbano,recurrente,1,0.87,0,100,0,0,1,1,517,0.642,2,54,0.76,28
386,43,M,Sur,urbano,recurrente,1,0.79,0,48,0,1,1,0,562,0.967,0,35,0.19,73
387,22,M,Sur,urbano,nuevo,0,0.77,1,64,1,1,1,1,339,0.794,2,22,0.9,40
388,47,F,Sur,urbano,recurrente,1,0.12,1,56,1,1,1,0,414,0.783,2,48,0.77,81
389,62,F,Centro,urbano,recurrente,1,0.43,1,31,1,1,1,0,425,0.904,2,1,0.87,47
390,22,F,Sur,urbano,nuevo,0,0.34,0,56,0,0,1,0,408,0.19,4,57,0.4,10
391,46,M,Norte,urbano,nuevo,0,0.53,1,94,1,1,1,0,521,0.102,2,34,0.98,6
392,37,F,Sur,urbano,recurrente,0,0.54,1,63,1,1,1,0,355,0.307,2,50,0.82,74
393,60,M,Centro,rural,recurrente,1,0.83,0,16,0,1,1,0,697,0.402,3,57,0.45,64
394,53,F,Centro,urbano,nuevo,0,0.12,1,76,1,1,1,0,473,0.871,1,51,0.83,22
395,29,F,Sur,urbano,recurrente,0,0.79,1,58,1,1,1,1,833,0.066,3,52,0.72,68
396,63,F,Lima,rural,nuevo,1,0.9,1,37,1,1,1,1,717,0.5,2,13,0.79,47
397,68,F,Norte,urbano,nuevo,1,0.19,1,6,1,1,1,0,699,0.924,0,57,0.45,80
398,59,F,Norte,urbano,nuevo,0,0.86,1,46,1,1,1,0,404,0.557,5,11,0.77,19
399,49,M,Lima,urbano,recurrente,1,0.27,1,20,1,1,1,0,387,0.556,0,34,0.27,69
400,62,M,Norte,urbano,recurrente,0,0.19,1,68,1,1,1,0,571,0.528,0,16,0.33,17
401,46,F,Centro,urbano,nuevo,1,0.23,1,35,1,1,1,0,595,0.884,3,58,0.84,78
402,55,F,Centro,rural,nuevo,1,0.13,1,78,1,0,1,1,689,0.39,2,31,0.04,24
403,45,F,Norte,urbano,recurrente,0,0.8,1,81,1,1,1,0,656,0.182,2,51,0.7,52
404,44,M,Lima,urbano,recurrente,1,0.71,1,22,1,1,1,1,452,0.461,1,8,0.74,63
405,33,M,Norte,rural,nuevo,1,0.12,0,26,0,1,1,0,770,0.259,0,35,0.79,74
406,27,F,Sur,urbano,nuevo,1,0.04,0,75,0,1,1,1,710,0.003,1,38,0.32,22
407,56,M,Centro,urbano,nuevo,1,0.79,1,36,1,1,1,1,376,0.584,4,5,0.05,0
408,65,M,Centro,urbano,recurrente,1,0.89,1,42,1,1,1,0,585,0.887,1,8,0.99,11
409,40,F,Sur,urbano,recurrente,1,0.15,1,51,1,1,1,1,669,0.676,3,7,0.07,14
410,21,M,Centro,urbano,nuevo,1,0.57,1,36,1,1,1,0,526,0.679,0,6,0.18,79
411,28,M,Sur,urbano,nuevo,1,0.56,1,94,1,1,1,0,712,0.129,1,42,0.17,33
412,66,M,Centro,urbano,nuevo,1,0.57,0,7,1,1,1,1,554,0.214,0,1,0.01,35
413,36,M,Lima,rural,recurrente,0,0.05,1,87,1,1,1,1,615,0.698,3,20,0.1,54
414,34,F,Centro,urbano,nuevo,1,0.01,1,56,1,1,1,0,303,0.877,3,21,0.48,9
415,32,M,Norte,urbano,recurrente,1,0.44,1,72,1,1,1,0,737,0.055,4,21,0.48,64
416,43,M,Norte,urbano,recurrente,0,0.01,1,3,1,1,1,0,777,0.736,1,23,0.64,68
417,35,M,Norte,rural,nuevo,1,0.73,1,51,1,0,1,1,384,0.338,4,48,0.92,88
418,48,F,Norte,urbano,nuevo,1,0.07,1,74,1,1,1,0,718,0.479,1,41,0.73,42
419,54,F,Lima,rural,recurrente,0,0.14,1,98,1,1,1,0,540,0.708,3,47,0.65,82
420,22,F,Centro,urbano,nuevo,0,0.74,1,6,1,1,1,0,643,0.218,2,8,0.15,84
421,52,F,Norte,urbano,recurrente,0,0.88,1,54,1,1,1,1,319,0.868,2,45,0.38,37
422,43,F,Centro,urbano,nuevo,1,0.2,1,77,1,0,1,0,305,0.278,1,18,0.41,44
423,42,F,Lima,urbano,nuevo,1,0.87,1,22,1,1,1,0,657,0.685,4,21,0.37,85
424,45,F,Sur,rural,nuevo,1,0.13,1,44,1,0,1,0,712,0.658,2,28,0.34,54
425,42,M,Lima,urbano,nuevo,1,0.78,1,99,1,1,1,1,848,0.204,0,32,0.04,39
426,42,M,Norte,urbano,nuevo,0,0.16,0,0,0,1,1,1,813,0.523,5,34,0.52,78
427,69,M,Lima,urbano,recurrente,1,0.09,1,4,1,1,1,1,395,0.118,2,18,0.12,41
428,62,M,Norte,urbano,recurrente,0,0.6,1,88,1,0,1,0,326,0.852,2,3,0.93,20
429,26,F,Lima,urbano,recurrente,1,0.46,1,88,1,1,1,0,751,0.12,1,9,0.02,14
430,35,M,Norte,rural,nuevo,0,0.51,0,70,1,1,1,1,326,0.133,3,36,0.63,1
431,63,M,Sur,rural,recurrente,1,0.71,0,95,0,1,1,0,838,0.261,0,42,0.84,59
432,57,F,Sur,urbano,recurrente,1,0.49,0,26,1,0,1,0,848,0.131,1,38,0.56,26
433,53,M,Centro,rural,nuevo,1,0.83,1,85,1,1,1,0,493,0.275,1,20,0.71,84
434,28,F,Centro,urbano,recurrente,1,0.51,1,74,1,1,1,1,541,0.708,2,55,0.08,77
435,64,F,Lima,rural,nuevo,0,0.07,1,48,1,1,1,1,381,0.067,1,56,0.88,27
436,64,M,Sur,urbano,nuevo,1,0.03,1,29,1,0,1,1,482,0.481,0,41,0.08,71
437,25,M,Norte,rural,recurrente,1,0.57,0,90,1,1,1,0,712,0.057,3,52,0.43,30
438,59,F,Sur,urbano,recurrente,1,0.44,0,77,0,1,1,1,455,0.841,2,20,0.5,67
439,24,M,Sur,rural,nuevo,1,0.21,1,89,1,1,1,1,750,0.471,1,48,0.36,65
440,26,F,Sur,rural,recurrente,1,0.11,1,63,1,1,1,0,811,0.04,4,47,0.12,86
441,65,M,Sur,rural,nuevo,0,0.44,0,32,0,0,1,0,431,0.258,3,55,0.02,26
442,52,M,Norte,urbano,recurrente,1,0.36,1,87,1,1,1,0,466,0.928,2,20,0.92,29
443,50,M,Sur,urbano,recurrente,1,0.22,0,18,0,1,1,1,681,0.979,0,21,0.37,81
444,67,F,Sur,urbano,nuevo,1,0.41,1,94,1,1,1,1,446,0.406,1,45,0.17,67
445,55,F,Lima,rural,nuevo,0,0.95,0,20,0,1,1,0,528,0.998,3,5,0.92,62
446,60,M,Centro,urbano,recurrente,1,0.65,0,4,0,1,1,1,808,0.1,3,41,0.03,2
447,36,M,Centro,rural,recurrente,1,0.03,1,73,1,0,1,0,307,0.269,4,2,0.79,13
448,33,F,Centro,urbano,nuevo,0,0.79,0,89,0,1,1,0,331,0.081,1,41,0.04,84
449,62,F,Centro,urbano,recurrente,0,0.21,1,64,1,1,1,0,634,0.755,1,19,0.29,23
450,50,F,Norte,urbano,recurrente,0,0.39,1,85,1,1,1,0,619,0.635,1,30,0.1,68
451,39,F,Lima,urbano,recurrente,1,0.94,1,7,1,1,1,0,484,0.545,1,13,0.31,45
452,37,M,Lima,urbano,nuevo,0,0.19,1,52,1,1,1,1,469,0.377,1,37,0.24,29
453,39,F,Lima,urbano,recurrente,0,0.89,1,95,1,1,1,1,549,0.74,2,56,0.38,38
454,48,F,Sur,urbano,nuevo,0,0.29,1,13,1,1,1,1,353,0.483,1,18,0.16,9
455,46,F,Sur,rural,recurrente,1,0.62,1,82,1,1,1,0,822,0.979,4,1,0.19,39
456,57,F,Lima,rural,nuevo,1,0.14,0,28,0,0,1,0,631,0.465,1,23,0.83,71
457,46,M,Norte,urbano,nuevo,0,0.8,0,22,0,1,1,0,440,0.078,4,15,0.59,0
458,43,M,Centro,rural,nuevo,1,0.08,0,38,0,1,1,1,595,0.754,3,55,0.2,30
459,29,M,Norte,urbano,recurrente,0,0.74,1,47,1,1,1,0,780,0.45,1,0,0.23,73
460,32,F,Lima,urbano,nuevo,1,0.03,0,67,0,1,1,1,679,0.411,3,39,0.66,3
461,21,F,Centro,urbano,recurrente,1,0.85,1,96,1,1,1,0,468,0.014,0,6,0.2,24
462,21,M,Centro,rural,recurrente,1,0.99,0,67,0,0,1,1,653,0.934,5,50,0.04,44
463,67,M,Centro,rural,nuevo,1,0.54,1,96,1,0,1,0,414,0.613,4,48,0.66,48
464,54,F,Norte,urbano,recurrente,1,0.86,1,59,1,1,1,1,653,0.417,2,15,0.55,78
465,52,F,Lima,rural,nuevo,1,0.4,1,18,1,1,1,1,321,0.495,5,15,0.74,11
466,68,M,Sur,urbano,nuevo,0,0.82,1,65,1,1,1,0,755,0.689,1,14,0.85,9
467,45,F,Centro,urbano,nuevo,0,0.85,0,91,1,1,1,0,654,0.193,2,45,0.11,46
468,60,M,Centro,urbano,recurrente,0,0.0,0,84,1,1,1,1,738,0.305,2,30,0.19,8
469,65,F,Centro,urbano,recurrente,0,0.75,1,39,1,1,1,1,689,0.698,1,11,0.73,25
470,21,M,Centro,urbano,recurrente,1,0.11,1,35,1,0,1,1,714,0.869,3,50,0.63,64
471,36,F,Centro,urbano,recurrente,1,0.36,1,17,1,1,1,0,330,0.779,1,34,0.62,34
472,59,F,Sur,urbano,nuevo,0,0.54,1,100,1,1,1,0,707,0.895,3,13,0.74,15
473,25,F,Centro,urbano,recurrente,1,0.55,0,93,0,1,1,0,593,0.702,0,30,0.25,77
474,42,M,Centro,urbano,nuevo,0,0.32,1,52,1,1,1,1,773,0.947,5,53,0.0,63
475,49,F,Sur,rural,nuevo,1,0.43,1,74,1,1,1,1,544,0.213,3,53,0.53,28
476,23,F,Norte,urbano,recurrente,1,0.6,1,5,1,1,1,0,603,0.976,4,7,0.52,20
477,32,F,Lima,urbano,recurrente,0,0.92,1,71,1,1,1,0,669,0.944,4,29,0.76,63
478,46,M,Norte,urbano,recurrente,0,0.29,1,62,1,1,1,0,578,0.592,2,58,0.78,41
479,36,F,Centro,rural,nuevo,0,0.35,1,97,1,1,1,1,826,0.644,0,24,0.37,70
480,57,M,Norte,rural,recurrente,1,0.07,0,0,1,1,1,0,736,0.137,4,22,0.27,40
481,42,F,Sur,rural,nuevo,1,0.05,0,86,0,0,1,0,734,0.281,2,34,0.71,45
482,49,M,Centro,urbano,recurrente,0,0.41,1,30,1,0,1,1,690,0.244,5,46,0.08,38
483,34,M,Norte,urbano,nuevo,1,0.26,1,49,1,1,1,0,715,0.352,4,18,0.49,71
484,48,F,Lima,urbano,recurrente,1,0.01,1,23,1,1,1,1,444,0.244,2,44,0.44,38
485,25,M,Norte,rural,recurrente,1,0.04,1,37,1,1,1,1,438,0.193,2,27,0.95,86
486,67,F,Centro,urbano,nuevo,1,0.8,0,45,1,1,1,0,758,0.253,1,7,0.14,70
487,69,F,Centro,rural,recurrente,0,0.69,0,1,1,1,1,1,764,0.281,2,0,0.96,14
488,50,F,Centro,urbano,nuevo,0,0.53,0,23,0,1,1,0,383,0.967,3,5,0.75,71
489,66,F,Sur,urbano,nuevo,0,0.85,0,75,0,1,1,0,820,0.346,1,33,0.66,12
490,25,M,Centro,urbano,nuevo,0,0.02,1,33,1,1,1,0,446,0.491,1,50,0.67,1
491,32,M,Norte,urbano,nuevo,1,0.91,0,75,0,1,1,0,719,0.302,4,23,0.46,60
492,36,M,Lima,urbano,recurrente,0,0.93,1,44,1,1,1,1,591,0.306,2,22,0.42,58
493,46,M,Norte,urbano,nuevo,0,0.18,1,58,1,1,1,1,542,0.236,0,20,0.8,17
494,46,M,Lima,rural,recurrente,0,0.24,1,89,1,1,1,1,518,0.488,2,51,0.23,35
495,68,F,Centro,urbano,nuevo,0,0.43,1,89,1,1,1,1,824,0.29,2,16,0.93,45
496,41,F,Lima,urbano,recurrente,1,0.47,1,64,1,1,1,1,334,0.441,2,45,0.43,9
497,59,M,Sur,urbano,nuevo,0,0.64,1,97,1,1,1,1,792,0.26,4,37,0.44,66
498,56,M,Sur,urbano,recurrente,1,0.14,0,94,0,0,1,0,686,0.757,3,58,0.31,42
499,53,F,Sur,rural,recurrente,1,0.39,1,64,1,1,1,0,646,0.613,4,30,0.61,84
500,50,M,Sur,rural,recurrente,1,0.08,0,3,0,1,1,1,325,0.628,3,13,0.45,1
501,57,M,Sur,urbano,nuevo,0,0.42,1,81,1,1,1,1,304,0.555,3,53,0.83,24
502,43,M,Lima,urbano,recurrente,1,0.33,1,84,1,0,1,0,349,0.254,6,15,0.41,66
503,30,M,Lima,urbano,recurrente,1,0.28,1,57,1,1,1,0,439,0.021,1,54,0.75,12
504,25,F,Centro,urbano,recurrente,0,0.58,0,0,0,1,1,0,366,0.985,2,20,0.6,13
505,56,F,Lima,urbano,nuevo,1,0.15,1,67,1,1,1,0,832,0.886,0,26,0.02,51
506,54,M,Lima,urbano,recurrente,1,0.48,1,68,1,1,1,1,488,0.501,1,30,0.19,79
507,51,F,Norte,urbano,recurrente,0,0.36,0,72,0,1,1,0,603,0.79,2,19,0.12,70
508,30,M,Centro,urbano,nuevo,1,0.07,1,2,1,1,1,0,400,0.716,1,23,0.23,4
509,39,F,Lima,rural,recurrente,1,0.43,1,9,1,1,1,0,561,0.573,1,21,0.87,29
510,52,M,Centro,urbano,recurrente,1,0.98,1,38,1,0,1,1,563,0.597,1,16,0.34,20
511,21,F,Sur,urbano,nuevo,0,0.55,1,43,1,0,1,0,622,0.784,2,27,0.87,45
512,25,F,Lima,rural,nuevo,1,0.58,1,92,1,0,1,0,763,0.645,4,8,0.53,16
513,65,F,Norte,urbano,recurrente,1,0.07,0,63,1,1,1,0,450,0.718,4,35,0.74,28
514,24,M,Norte,urbano,recurrente,0,0.31,1,96,1,1,1,1,819,0.191,4,11,0.32,29
515,36,F,Sur,urbano,nuevo,0,0.58,1,18,1,1,1,0,515,0.561,2,2,0.09,31
516,44,F,Norte,urbano,nuevo,0,0.42,0,20,1,1,1,1,580,0.799,4,51,0.51,77
517,36,M,Norte,urbano,recurrente,1,0.24,1,51,1,1,1,0,684,0.625,2,49,0.05,49
518,22,M,Sur,urbano,nuevo,0,0.06,1,69,1,1,1,0,392,0.709,1,45,0.11,30
519,69,M,Lima,urbano,nuevo,0,0.42,0,72,0,1,1,1,348,0.506,0,11,0.43,21
520,48,M,Norte,urbano,recurrente,0,0.83,1,18,1,1,1,0,568,0.268,2,39,0.69,67
521,52,M,Norte,urbano,recurrente,0,0.8,0,84,0,1,1,0,658,0.1,3,21,0.51,63
522,47,F,Lima,urbano,nuevo,1,0.61,0,82,0,0,1,1,345,0.784,3,53,0.77,37
